,residue,split,target
8132,6ufg.A.153,train,False
8133,6ufg.A.154,train,False
8134,6ufg.A.155,train,False
8135,6ufg.A.156,train,False
8136,6ufg.A.157,train,False
8137,6ufg.A.158,train,False
8138,6ufg.A.159,train,False
8139,6ufg.A.160,train,False
8140,6ufg.A.161,train,False
8141,6ufg.A.162,train,False
8142,6ufg.A.163,train,False
8143,6ufg.A.164,train,False
8144,6ufg.A.165,train,False
8145,6ufg.A.166,train,True
8146,6vem.A.2,train,False
8147,6vem.A.1,train,False
8148,6vem.A.3,train,False
8149,6vem.A.4,train,False
8150,6vem.A.5,train,True
8151,6vem.A.6,train,False
8152,6vem.A.7,train,False
8153,6vem.A.8,train,False
8154,6vem.B.10,train,False
8155,6vem.B.9,train,False
8156,6vem.B.11,train,False
8157,6vem.B.12,train,False
8158,6vem.B.13,train,True
8159,6vem.B.14,train,False
8160,6vem.B.15,train,False
8161,6vem.B.16,train,False
8162,6vrd.B.2,val,False
8163,6vrd.B.1,val,False
8164,6vrd.B.3,val,False
8165,6vrd.B.4,val,False
8166,6vrd.B.5,val,False
8167,6vrd.B.6,val,False
8168,6vrd.B.7,val,False
8169,6vrd.B.8,val,False
8170,6vrd.B.9,val,False
8171,6vrd.B.10,val,False
8172,6vrd.B.11,val,False
8173,6vrd.B.12,val,False
8174,6vrd.B.13,val,False
8175,6vrd.B.14,val,False
8176,6vrd.B.15,val,False
8177,6vrd.B.16,val,False
8178,6vrd.B.17,val,False
8179,6vrd.B.18,val,False
8180,6vrd.B.19,val,False
8181,6vrd.B.20,val,False
8182,6vrd.C.2,val,True
8183,6vrd.C.1,val,True
8184,6vrd.C.3,val,True
8185,6vrd.C.4,val,True
8186,6vrd.C.5,val,True
8187,6vrd.C.6,val,True
8188,6vrd.C.7,val,True
8189,6vrd.C.8,val,True
8190,6vrd.C.9,val,True
8191,6vrd.C.10,val,True
8192,6vrd.C.11,val,True
8193,6vrd.C.12,val,True
8194,6vrd.C.13,val,True
8195,6vrd.C.14,val,True
8196,6vrd.C.15,val,True
8197,6vrd.C.16,val,True
8198,6vrd.C.17,val,True
8199,6vrd.C.18,val,True
8200,6vrd.C.19,val,True
8201,6vrd.C.20,val,True
8202,6yl5.B.44,train,False
8203,6yl5.A.20,train,False
8204,6yl5.A.28,train,False
8205,6yl5.A.24,train,False
8206,6yl5.A.29,train,False
8207,6yl5.A.22,train,False
8208,6yl5.A.7,train,False
8209,6yl5.A.17,train,False
8210,6yl5.B.45,train,False
8211,6yl5.B.46,train,False
8212,6yl5.A.11,train,False
8213,6yl5.A.23,train,False
8214,6yl5.A.32,train,False
8215,6yl5.A.30,train,False
8216,6yl5.A.25,train,False
8217,6yl5.A.9,train,False
8218,6yl5.B.50,train,False
8219,6yl5.A.14,train,False
8220,6yl5.B.51,train,False
8221,6yl5.A.31,train,False
8222,6yl5.A.27,train,False
8223,6yl5.B.47,train,False
8224,6yl5.A.12,train,False
8225,6yl5.A.15,train,False
8226,6yl5.A.8,train,False
8227,6yl5.A.13,train,False
8228,6yl5.A.19,train,False
8229,6yl5.A.21,train,False
8230,6yl5.A.26,train,False
8231,6yl5.A.16,train,False
8232,6yl5.B.48,train,False
8233,6yl5.B.43,train,False
8234,6yl5.B.49,train,False
8235,6yl5.A.10,train,True
8236,6yl5.A.18,train,False
8237,6zj3.LE.1428,test,False
8238,6zj3.LE.1421,test,False
8239,6zj3.LE.1452,test,True
8240,6zj3.LE.1414,test,False
8241,6zj3.LE.1437,test,False
8242,6zj3.LE.1402,test,False
8243,6zj3.LE.1395,test,False
8244,6zj3.LE.1397,test,False
8245,6zj3.LE.1444,test,False
8246,6zj3.LE.1413,test,False
8247,6zj3.LE.1459,test,False
8248,6zj3.LE.1419,test,False
8249,6zj3.LE.1429,test,False
8250,6zj3.LE.1420,test,False
8251,6zj3.LE.1425,test,False
8252,6zj3.LE.1422,test,False
8253,6zj3.LE.1453,test,False
8254,6zj3.LE.1456,test,False
8255,6zj3.LE.1416,test,False
8256,6zj3.LE.1401,test,False
8257,6zj3.LE.1417,test,False
8258,6zj3.LE.1457,test,False
8259,6zj3.LE.1423,test,False
8260,6zj3.LE.1438,test,False
8261,6zj3.LE.1435,test,False
8262,6zj3.LE.1443,test,False
8263,6zj3.LE.1442,test,False
8264,6zj3.LE.1412,test,False
8265,6zj3.LE.1451,test,False
8266,6zj3.LE.1407,test,True
8267,6zj3.LE.1446,test,False
8268,6zj3.LE.1441,test,False
8269,6zj3.LE.1408,test,False
8270,6zj3.LE.1410,test,False
8271,6zj3.LE.1439,test,False
8272,6zj3.LE.1450,test,False
8273,6zj3.LE.1445,test,False
8274,6zj3.LE.1447,test,False
8275,6zj3.LE.1426,test,False
8276,6zj3.LE.1432,test,False
8277,6zj3.LE.1398,test,False
8278,6zj3.LE.1460,test,False
8279,6zj3.LE.1458,test,False
8280,6zj3.LE.1427,test,False
8281,6zj3.LE.1400,test,False
8282,6zj3.LE.1440,test,False
8283,6zj3.LE.1434,test,False
8284,6zj3.LE.1399,test,False
8285,6zj3.LE.1449,test,False
8286,6zj3.LE.1405,test,False
8287,6zj3.LE.1404,test,False
8288,6zj3.LE.1396,test,False
8289,6zj3.LE.1409,test,False
8290,6zj3.LE.1406,test,False
8291,6zj3.LE.1403,test,False
8292,6zj3.LE.1418,test,False
8293,6zj3.LE.1448,test,False
8294,6zj3.LE.1415,test,False
8295,6zj3.LE.1431,test,False
8296,6zj3.LE.1461,test,False
8297,6zj3.LE.1424,test,False
8298,6zj3.LE.1433,test,False
8299,6zj3.LE.1454,test,False
8300,6zj3.LE.1430,test,False
8301,6zj3.LE.1455,test,False
8302,6zj3.LE.1436,test,False
8303,6zj3.LE.1411,test,False
8304,7abz.4.89,train,False
8305,7abz.4.351,train,False
8306,7abz.4.180,train,False
8307,7abz.4.138,train,False
8308,7abz.4.78,train,False
8309,7abz.4.87,train,False
8310,7abz.4.57,train,False
8311,7abz.4.113,train,False
8312,7abz.4.137,train,False
8313,7abz.4.61,train,False
8314,7abz.4.75,train,False
8315,7abz.4.358,train,False
8316,7abz.4.52,train,False
8317,7abz.4.81,train,False
8318,7abz.4.128,train,False
8319,7abz.4.194,train,False
8320,7abz.4.272,train,False
8321,7abz.4.35,train,False
8322,7abz.4.313,train,False
8323,7abz.4.307,train,False
8324,7abz.4.301,train,False
8325,7abz.4.187,train,False
8326,7abz.4.244,train,False
8327,7abz.4.38,train,False
8328,7abz.4.85,train,False
8329,7abz.4.318,train,False
8330,7abz.4.127,train,False
8331,7abz.4.303,train,False
8332,7abz.4.147,train,False
8333,7abz.4.3,train,False
8334,7abz.4.202,train,False
8335,7abz.4.72,train,False
8336,7abz.4.117,train,False
8337,7abz.4.260,train,False
8338,7abz.4.296,train,False
8339,7abz.4.309,train,False
8340,7abz.4.312,train,False
8341,7abz.4.193,train,False
8342,7abz.4.322,train,False
8343,7abz.4.324,train,False
8344,7abz.4.174,train,False
8345,7abz.4.47,train,False
8346,7abz.4.70,train,False
8347,7abz.4.190,train,False
8348,7abz.4.178,train,False
8349,7abz.4.34,train,False
8350,7abz.4.181,train,False
8351,7abz.4.343,train,False
8352,7abz.4.103,train,False
8353,7abz.4.219,train,False
8354,7abz.4.215,train,False
8355,7abz.4.336,train,False
8356,7abz.4.58,train,False
8357,7abz.4.214,train,False
8358,7abz.4.69,train,False
8359,7abz.4.239,train,False
8360,7abz.4.124,train,False
8361,7abz.4.264,train,False
8362,7abz.4.218,train,False
8363,7abz.4.26,train,False
8364,7abz.4.119,train,False
8365,7abz.4.270,train,False
8366,7abz.4.18,train,False
8367,7abz.4.237,train,False
8368,7abz.4.275,train,False
8369,7abz.4.267,train,False
8370,7abz.4.340,train,False
8371,7abz.4.333,train,False
8372,7abz.4.104,train,False
8373,7abz.4.130,train,False
8374,7abz.4.109,train,False
8375,7abz.4.4,train,False
8376,7abz.4.88,train,False
8377,7abz.4.216,train,False
8378,7abz.4.341,train,True
8379,7abz.4.80,train,False
8380,7abz.4.146,train,False
8381,7abz.4.111,train,False
8382,7abz.4.13,train,False
8383,7abz.4.207,train,False
8384,7abz.4.179,train,False
8385,7abz.4.231,train,False
8386,7abz.4.268,train,False
8387,7abz.4.129,train,False
8388,7abz.4.289,train,False
8389,7abz.4.2,train,False
8390,7abz.4.20,train,False
8391,7abz.4.45,train,False
8392,7abz.4.192,train,False
8393,7abz.4.161,train,False
8394,7abz.4.344,train,False
8395,7abz.4.334,train,False
8396,7abz.4.91,train,False
8397,7abz.4.140,train,False
8398,7abz.4.131,train,False
8399,7abz.4.66,train,False
8400,7abz.4.6,train,False
8401,7abz.4.9,train,False
8402,7abz.4.293,train,False
8403,7abz.4.132,train,False
8404,7abz.4.276,train,False
8405,7abz.4.210,train,False
8406,7abz.4.223,train,False
8407,7abz.4.29,train,False
8408,7abz.4.259,train,False
8409,7abz.4.145,train,False
8410,7abz.4.297,train,False
8411,7abz.4.86,train,False
8412,7abz.4.308,train,False
8413,7abz.4.142,train,False
8414,7abz.4.186,train,False
8415,7abz.4.362,train,False
8416,7abz.4.56,train,False
8417,7abz.4.279,train,False
8418,7abz.4.243,train,False
8419,7abz.4.50,train,False
8420,7abz.4.225,train,False
8421,7abz.4.281,train,False
8422,7abz.4.238,train,False
8423,7abz.4.269,train,False
8424,7abz.4.14,train,False
8425,7abz.4.163,train,False
8426,7abz.4.360,train,False
8427,7abz.4.7,train,False
8428,7abz.4.348,train,False
8429,7abz.4.208,train,False
8430,7abz.4.121,train,False
8431,7abz.4.168,train,False
8432,7abz.4.183,train,False
8433,7abz.4.355,train,False
8434,7abz.4.311,train,False
8435,7abz.4.36,train,False
8436,7abz.4.288,train,False
8437,7abz.4.315,train,False
8438,7abz.4.317,train,False
8439,7abz.4.320,train,False
8440,7abz.4.83,train,False
8441,7abz.4.241,train,False
8442,7abz.4.102,train,False
8443,7abz.4.328,train,False
8444,7abz.4.236,train,False
8445,7abz.4.158,train,False
8446,7abz.4.182,train,False
8447,7abz.4.79,train,False
8448,7abz.4.359,train,False
8449,7abz.4.209,train,False
8450,7abz.4.63,train,False
8451,7abz.4.291,train,False
8452,7abz.4.350,train,False
8453,7abz.4.65,train,False
8454,7abz.4.316,train,False
8455,7abz.4.258,train,False
8456,7abz.4.184,train,False
8457,7abz.4.310,train,False
8458,7abz.4.19,train,False
8459,7abz.4.176,train,False
8460,7abz.4.166,train,False
8461,7abz.4.271,train,False
8462,7abz.4.134,train,False
8463,7abz.4.287,train,False
8464,7abz.4.105,train,False
8465,7abz.4.25,train,False
8466,7abz.4.54,train,False
8467,7abz.4.185,train,False
8468,7abz.4.248,train,False
8469,7abz.4.162,train,False
8470,7abz.4.245,train,False
8471,7abz.4.133,train,False
8472,7abz.4.93,train,False
8473,7abz.4.213,train,False
8474,7abz.4.17,train,False
8475,7abz.4.197,train,False
8476,7abz.4.349,train,False
8477,7abz.4.261,train,False
8478,7abz.4.332,train,False
8479,7abz.4.84,train,False
8480,7abz.4.295,train,False
8481,7abz.4.263,train,False
8482,7abz.4.196,train,False
8483,7abz.4.148,train,False
8484,7abz.4.82,train,False
8485,7abz.4.286,train,False
8486,7abz.4.319,train,False
8487,7abz.4.251,train,False
8488,7abz.4.60,train,False
8489,7abz.4.44,train,False
8490,7abz.4.97,train,False
8491,7abz.4.211,train,False
8492,7abz.4.106,train,False
8493,7abz.4.234,train,False
8494,7abz.4.12,train,False
8495,7abz.4.256,train,False
8496,7abz.4.156,train,False
8497,7abz.4.40,train,False
8498,7abz.4.110,train,False
8499,7abz.4.112,train,False
8500,7abz.4.290,train,False
8501,7abz.4.347,train,True
8502,7abz.4.37,train,False
8503,7abz.4.247,train,False
8504,7abz.4.123,train,False
8505,7abz.4.116,train,False
8506,7abz.4.314,train,False
8507,7abz.4.203,train,False
8508,7abz.4.49,train,False
8509,7abz.4.277,train,False
8510,7abz.4.220,train,False
8511,7abz.4.15,train,False
8512,7abz.4.43,train,False
8513,7abz.4.27,train,False
8514,7abz.4.195,train,False
8515,7abz.4.204,train,False
8516,7abz.4.8,train,False
8517,7abz.4.206,train,False
8518,7abz.4.224,train,False
8519,7abz.4.240,train,False
8520,7abz.4.222,train,False
8521,7abz.4.302,train,False
8522,7abz.4.173,train,False
8523,7abz.4.298,train,False
8524,7abz.4.76,train,False
8525,7abz.4.118,train,False
8526,7abz.4.253,train,False
8527,7abz.4.157,train,False
8528,7abz.4.331,train,False
8529,7abz.4.346,train,False
8530,7abz.4.68,train,False
8531,7abz.4.329,train,False
8532,7abz.4.337,train,False
8533,7abz.4.135,train,False
8534,7abz.4.164,train,False
8535,7abz.4.77,train,False
8536,7abz.4.361,train,False
8537,7abz.4.94,train,False
8538,7abz.4.22,train,False
8539,7abz.4.278,train,False
8540,7abz.4.330,train,False
8541,7abz.4.155,train,False
8542,7abz.4.143,train,False
8543,7abz.4.335,train,False
8544,7abz.4.114,train,False
8545,7abz.4.339,train,False
8546,7abz.4.126,train,False
8547,7abz.4.24,train,False
8548,7abz.4.327,train,False
8549,7abz.4.1,train,False
8550,7abz.4.167,train,False
8551,7abz.4.233,train,False
8552,7abz.4.31,train,False
8553,7abz.4.165,train,False
8554,7abz.4.51,train,False
8555,7abz.4.342,train,True
8556,7abz.4.292,train,False
8557,7abz.4.228,train,False
8558,7abz.4.212,train,False
8559,7abz.4.159,train,False
8560,7abz.4.171,train,False
8561,7abz.4.249,train,False
8562,7abz.4.10,train,False
8563,7abz.4.122,train,False
8564,7abz.4.73,train,False
8565,7abz.4.175,train,False
8566,7abz.4.21,train,False
8567,7abz.4.257,train,False
8568,7abz.4.262,train,False
8569,7abz.4.151,train,False
8570,7abz.4.42,train,False
8571,7abz.4.266,train,False
8572,7abz.4.48,train,False
8573,7abz.4.144,train,False
8574,7abz.4.90,train,False
8575,7abz.4.356,train,False
8576,7abz.4.62,train,False
8577,7abz.4.252,train,False
8578,7abz.4.274,train,False
8579,7abz.4.294,train,False
8580,7abz.4.23,train,False
8581,7abz.4.255,train,False
8582,7abz.4.227,train,False
8583,7abz.4.46,train,False
8584,7abz.4.98,train,False
8585,7abz.4.152,train,False
8586,7abz.4.64,train,False
8587,7abz.4.191,train,False
8588,7abz.4.30,train,False
8589,7abz.4.16,train,False
8590,7abz.4.285,train,False
8591,7abz.4.363,train,False
8592,7abz.4.280,train,False
8593,7abz.4.283,train,False
8594,7abz.4.71,train,False
8595,7abz.4.326,train,False
8596,7abz.4.125,train,False
8597,7abz.4.352,train,False
8598,7abz.4.96,train,False
8599,7abz.4.160,train,False
8600,7abz.4.101,train,False
8601,7abz.4.200,train,False
8602,7abz.4.150,train,False
8603,7abz.4.282,train,False
8604,7abz.4.100,train,False
8605,7abz.4.325,train,False
8606,7abz.4.33,train,False
8607,7abz.4.229,train,False
8608,7abz.4.235,train,False
8609,7abz.4.59,train,False
8610,7abz.4.172,train,False
8611,7abz.4.5,train,False
8612,7abz.4.321,train,False
8613,7abz.4.299,train,False
8614,7abz.4.338,train,False
8615,7abz.4.189,train,False
8616,7abz.4.136,train,False
8617,7abz.4.149,train,False
8618,7abz.4.300,train,False
8619,7abz.4.74,train,False
8620,7abz.4.254,train,False
8621,7abz.4.217,train,False
8622,7abz.4.205,train,False
8623,7abz.4.99,train,False
8624,7abz.4.39,train,False
8625,7abz.4.188,train,False
8626,7abz.4.11,train,False
8627,7abz.4.55,train,False
8628,7abz.4.154,train,False
8629,7abz.4.304,train,False
8630,7abz.4.221,train,False
8631,7abz.4.95,train,False
8632,7abz.4.284,train,False
8633,7abz.4.232,train,False
8634,7abz.4.141,train,False
8635,7abz.4.242,train,False
8636,7abz.4.345,train,False
8637,7abz.4.32,train,False
8638,7abz.4.198,train,False
8639,7abz.4.273,train,False
8640,7abz.4.265,train,False
8641,7abz.4.92,train,False
8642,7abz.4.201,train,False
8643,7abz.4.226,train,False
8644,7abz.4.323,train,False
8645,7abz.4.353,train,False
8646,7abz.4.115,train,False
8647,7abz.4.199,train,False
8648,7abz.4.53,train,False
8649,7abz.4.177,train,False
8650,7abz.4.306,train,False
8651,7abz.4.357,train,False
8652,7abz.4.67,train,False
8653,7abz.4.170,train,False
8654,7abz.4.139,train,False
8655,7abz.4.107,train,False
8656,7abz.4.305,train,False
8657,7abz.4.153,train,False
8658,7abz.4.246,train,False
8659,7abz.4.41,train,False
8660,7abz.4.250,train,False
8661,7abz.4.28,train,False
8662,7abz.4.120,train,False
8663,7abz.4.169,train,False
8664,7abz.4.108,train,False
8665,7abz.4.230,train,False
8666,7abz.4.354,train,False
8667,7eck.A.12,val,False
8668,7eck.B.11,val,False
8669,7eck.B.5,val,False
8670,7eck.B.8,val,False
8671,7eck.A.5,val,False
8672,7eck.A.6,val,True
8673,7eck.A.1,val,False
8674,7eck.B.6,val,True
8675,7eck.B.3,val,False
8676,7eck.B.4,val,False
8677,7eck.B.12,val,False
8678,7eck.B.7,val,False
8679,7eck.A.9,val,False
8680,7eck.A.7,val,False
8681,7eck.A.2,val,False
8682,7eck.A.8,val,False
8683,7eck.A.3,val,False
8684,7eck.A.11,val,False
8685,7eck.B.10,val,False
8686,7eck.A.10,val,False
8687,7eck.B.1,val,False
8688,7eck.B.2,val,False
8689,7eck.A.4,val,False
8690,7eck.B.9,val,False
8691,7edt.A.2,test,False
8692,7edt.A.1,test,False
8693,7edt.A.3,test,False
8694,7edt.A.4,test,False
8695,7edt.A.5,test,False
8696,7edt.A.6,test,False
8697,7edt.A.7,test,False
8698,7edt.A.8,test,False
8699,7edt.A.9,test,False
8700,7edt.A.10,test,True
8701,7edt.A.11,test,False
8702,7edt.A.12,test,False
8703,7edt.B.14,test,False
8704,7edt.B.13,test,False
8705,7edt.B.15,test,False
8706,7edt.B.16,test,False
8707,7edt.B.17,test,False
8708,7edt.B.18,test,False
8709,7edt.B.19,test,False
8710,7edt.B.20,test,False
8711,7edt.B.21,test,False
8712,7edt.B.22,test,True
8713,7edt.B.23,test,False
8714,7edt.B.24,test,False
8715,7jju.A.3,test,False
8716,7jju.A.2,test,False
8717,7jju.A.4,test,False
8718,7jju.A.5,test,False
8719,7jju.A.6,test,False
8720,7jju.A.7,test,False
8721,7jju.A.8,test,False
8722,7jju.A.9,test,False
8723,7jju.A.10,test,False
8724,7jju.A.11,test,False
8725,7jju.A.12,test,False
8726,7jju.A.13,test,False
8727,7jju.A.14,test,False
8728,7jju.A.15,test,False
8729,7jju.A.16,test,False
8730,7jju.A.17,test,False
8731,7jju.A.18,test,False
8732,7jju.A.19,test,False
8733,7jju.A.20,test,False
8734,7jju.A.21,test,False
8735,7jju.A.22,test,False
8736,7jju.A.23,test,False
8737,7jju.A.24,test,False
8738,7jju.A.25,test,False
8739,7jju.A.26,test,False
8740,7jju.A.27,test,False
8741,7jju.A.28,test,False
8742,7jju.A.29,test,False
8743,7jju.A.30,test,False
8744,7jju.A.31,test,False
8745,7jju.A.32,test,False
8746,7jju.A.33,test,False
8747,7jju.A.34,test,False
8748,7jju.A.35,test,False
8749,7jju.A.36,test,False
8750,7jju.A.37,test,False
8751,7jju.A.38,test,False
8752,7jju.A.39,test,False
8753,7jju.A.40,test,False
8754,7jju.A.41,test,False
8755,7jju.A.42,test,False
8756,7jju.A.43,test,False
8757,7jju.A.44,test,False
8758,7jju.A.45,test,False
8759,7jju.A.46,test,False
8760,7jju.A.47,test,False
8761,7jju.A.48,test,False
8762,7jju.A.49,test,False
8763,7jju.A.50,test,False
8764,7jju.A.51,test,True
8765,7jju.B.3,test,False
8766,7jju.B.2,test,False
8767,7jju.B.4,test,False
8768,7jju.B.5,test,False
8769,7jju.B.6,test,False
8770,7jju.B.7,test,False
8771,7jju.B.8,test,False
8772,7jju.B.9,test,False
8773,7jju.B.10,test,False
8774,7jju.B.11,test,False
8775,7jju.B.12,test,False
8776,7jju.B.13,test,False
8777,7jju.B.14,test,False
8778,7jju.B.15,test,False
8779,7jju.B.16,test,False
8780,7jju.B.17,test,False
8781,7jju.B.18,test,False
8782,7jju.B.19,test,False
8783,7jju.B.20,test,False
8784,7jju.B.21,test,False
8785,7jju.B.22,test,False
8786,7jju.B.23,test,False
8787,7jju.B.24,test,False
8788,7jju.B.25,test,False
8789,7jju.B.26,test,False
8790,7jju.B.27,test,False
8791,7jju.B.28,test,False
8792,7jju.B.29,test,False
8793,7jju.B.30,test,False
8794,7jju.B.31,test,False
8795,7jju.B.32,test,False
8796,7jju.B.33,test,False
8797,7jju.B.34,test,False
8798,7jju.B.35,test,False
8799,7jju.B.36,test,False
8800,7jju.B.37,test,False
8801,7jju.B.38,test,False
8802,7jju.B.39,test,False
8803,7jju.B.40,test,False
8804,7jju.B.41,test,False
8805,7jju.B.42,test,False
8806,7jju.B.43,test,False
8807,7jju.B.44,test,False
8808,7jju.B.45,test,False
8809,7jju.B.46,test,False
8810,7jju.B.47,test,False
8811,7jju.B.48,test,False
8812,7jju.B.49,test,False
8813,7jju.B.50,test,False
8814,7jju.B.51,test,True
8815,7jnh.A.2,val,False
8816,7jnh.A.1,val,False
8817,7jnh.A.3,val,False
8818,7jnh.A.4,val,False
8819,7jnh.A.5,val,False
8820,7jnh.A.6,val,False
8821,7jnh.A.7,val,False
8822,7jnh.A.8,val,False
8823,7jnh.A.9,val,False
8824,7jnh.A.10,val,False
8825,7jnh.A.11,val,False
8826,7jnh.A.12,val,False
8827,7jnh.A.13,val,False
8828,7jnh.A.14,val,False
8829,7jnh.A.15,val,False
8830,7jnh.A.16,val,False
8831,7jnh.A.21,val,False
8832,7jnh.A.20,val,False
8833,7jnh.A.22,val,False
8834,7jnh.A.23,val,False
8835,7jnh.A.24,val,False
8836,7jnh.A.25,val,False
8837,7jnh.A.26,val,False
8838,7jnh.A.27,val,False
8839,7jnh.A.28,val,False
8840,7jnh.B.2,val,False
8841,7jnh.B.1,val,False
8842,7jnh.B.3,val,False
8843,7jnh.B.4,val,False
8844,7jnh.B.5,val,False
8845,7jnh.B.6,val,False
8846,7jnh.B.7,val,False
8847,7jnh.B.8,val,False
8848,7jnh.B.9,val,False
8849,7jnh.B.10,val,False
8850,7jnh.B.11,val,False
8851,7jnh.B.12,val,False
8852,7jnh.B.13,val,False
8853,7jnh.B.14,val,False
8854,7jnh.B.15,val,False
8855,7jnh.B.16,val,False
8856,7jnh.B.17,val,False
8857,7jnh.B.18,val,False
8858,7jnh.B.19,val,False
8859,7jnh.B.20,val,False
8860,7jnh.B.21,val,False
8861,7jnh.B.22,val,False
8862,7jnh.B.23,val,False
8863,7jnh.B.24,val,False
8864,7jnh.B.25,val,False
8865,7jnh.B.26,val,False
8866,7jnh.B.27,val,False
8867,7jnh.B.28,val,False
8868,7jnh.B.29,val,False
8869,7jnh.B.30,val,False
8870,7jnh.B.31,val,False
8871,7jnh.B.32,val,False
8872,7jnh.B.33,val,False
8873,7jnh.B.34,val,False
8874,7jnh.B.35,val,False
8875,7jnh.B.36,val,False
8876,7jnh.B.37,val,False
8877,7jnh.B.38,val,False
8878,7jnh.B.39,val,False
8879,7jnh.B.40,val,False
8880,7jnh.B.41,val,False
8881,7jnh.B.42,val,False
8882,7jnh.B.43,val,False
8883,7jnh.B.44,val,False
8884,7jnh.B.45,val,False
8885,7jnh.B.46,val,False
8886,7jnh.B.47,val,False
8887,7jnh.B.48,val,False
8888,7jnh.B.49,val,False
8889,7jnh.B.50,val,False
8890,7jnh.B.51,val,False
8891,7jnh.B.52,val,False
8892,7jnh.B.53,val,False
8893,7jnh.B.54,val,False
8894,7jnh.B.55,val,False
8895,7jnh.B.56,val,False
8896,7jnh.B.57,val,False
8897,7jnh.B.58,val,False
8898,7jnh.B.59,val,False
8899,7jnh.B.60,val,False
8900,7jnh.B.61,val,False
8901,7jnh.B.62,val,False
8902,7jnh.B.63,val,False
8903,7jnh.B.64,val,False
8904,7jnh.B.65,val,False
8905,7jnh.B.66,val,False
8906,7jnh.B.67,val,False
8907,7jnh.B.68,val,False
8908,7jnh.B.69,val,False
8909,7jnh.B.70,val,False
8910,7jnh.B.71,val,False
8911,7jnh.B.72,val,False
8912,7jnh.B.73,val,False
8913,7jnh.B.74,val,False
8914,7jnh.B.75,val,False
8915,7jnh.B.76,val,False
8916,7jnh.B.77,val,False
8917,7jnh.B.78,val,False
8918,7jnh.B.79,val,False
8919,7jnh.B.80,val,False
8920,7jnh.B.81,val,False
8921,7jnh.B.82,val,False
8922,7jnh.B.83,val,False
8923,7jnh.B.84,val,False
8924,7jnh.B.85,val,False
8925,7jnh.B.86,val,True
8926,7kqm.B.3,test,False
8927,7kqm.B.2,test,False
8928,7kqm.B.4,test,False
8929,7kqm.B.5,test,False
8930,7kqm.B.6,test,False
8931,7kqm.B.7,test,False
8932,7kqm.B.8,test,False
8933,7kqm.B.9,test,False
8934,7kqm.B.10,test,False
8935,7kqm.B.11,test,False
8936,7kqm.B.12,test,False
8937,7kqm.B.13,test,True
8938,7kqm.B.14,test,True
8939,7kqm.B.15,test,True
8940,7kqm.B.16,test,True
8941,7kqm.B.17,test,True
8942,7kqm.B.18,test,True
8943,7kx9.B.2,train,False
8944,7kx9.B.1,train,False
8945,7kx9.B.3,train,False
8946,7kx9.B.4,train,False
8947,7kx9.B.5,train,False
8948,7kx9.B.6,train,False
8949,7kx9.B.7,train,False
8950,7kx9.B.8,train,False
8951,7kx9.B.9,train,False
8952,7kx9.B.10,train,False
8953,7kx9.B.11,train,False
8954,7kx9.B.12,train,False
8955,7kx9.B.13,train,False
8956,7kx9.B.14,train,False
8957,7kx9.B.15,train,False
8958,7kx9.B.16,train,False
8959,7kx9.B.17,train,False
8960,7kx9.B.18,train,False
8961,7kx9.B.19,train,False
8962,7kx9.B.20,train,False
8963,7kx9.B.21,train,False
8964,7kx9.B.22,train,False
8965,7kx9.B.23,train,False
8966,7kx9.B.24,train,True
8967,7kx9.C.9,train,False
8968,7kx9.C.8,train,False
8969,7kx9.C.10,train,False
8970,7kx9.C.11,train,False
8971,7kx9.C.12,train,False
8972,7kx9.C.13,train,False
8973,7kx9.C.14,train,False
8974,7kx9.C.15,train,False
8975,7kx9.C.16,train,False
8976,7kx9.C.17,train,False
8977,7kx9.C.18,train,False
8978,7kx9.C.19,train,False
8979,7kx9.C.20,train,False
8980,7kx9.C.21,train,False
8981,7kx9.C.22,train,False
8982,7kx9.C.23,train,False
8983,7lo9.A.2,train,False
8984,7lo9.A.1,train,False
8985,7lo9.A.3,train,False
8986,7lo9.A.4,train,False
8987,7lo9.A.5,train,True
8988,7lo9.A.6,train,False
8989,7lo9.A.7,train,True
8990,7lo9.A.8,train,False
8991,7lo9.A.9,train,False
8992,7lo9.A.10,train,False
8993,7lo9.A.11,train,False
8994,7lo9.A.12,train,False
8995,7lo9.B.2,train,False
8996,7lo9.B.1,train,False
8997,7lo9.B.3,train,False
8998,7lo9.B.4,train,False
8999,7lo9.B.5,train,True
9000,7lo9.B.6,train,False
9001,7lo9.B.7,train,True
9002,7lo9.B.8,train,False
9003,7lo9.B.9,train,False
9004,7lo9.B.10,train,False
9005,7lo9.B.11,train,False
9006,7lo9.B.12,train,False
9007,7naf.1.2930,train,False
9008,7naf.1.2945,train,False
9009,7naf.1.2935,train,False
9010,7naf.1.2881,train,False
9011,7naf.1.2893,train,False
9012,7naf.1.2903,train,False
9013,7naf.1.2940,train,False
9014,7naf.1.2889,train,False
9015,7naf.1.2923,train,True
9016,7naf.1.2932,train,False
9017,7naf.1.2911,train,False
9018,7naf.1.2944,train,False
9019,7naf.1.2906,train,False
9020,7naf.1.2933,train,False
9021,7naf.1.2885,train,False
9022,7naf.1.2950,train,False
9023,7naf.1.2934,train,False
9024,7naf.1.2946,train,True
9025,7naf.1.2919,train,False
9026,7naf.1.2928,train,False
9027,7naf.1.2880,train,False
9028,7naf.1.3131,train,False
9029,7naf.1.2937,train,False
9030,7naf.1.3129,train,False
